Utterance,Emotion
", at less you’re not hearing it for the first time at your fifth grade Halloween party.",disgust
"Hey Ross, listen, you want anything to drink, ‘cause I’m heading up there.",neutral
Oh my IN God!  Go away!  Stop looking in here!,anger
"I don’t believe this! When someone need you in for lemonade, and to you that entail they wanna have sex?",disgust
"Really? Okay, so why don’t you tell me what happened to Ross Junior year at",neutral
nobelium no!,disgust
"Ooh.  No! No wait, that’s weird!",disgust
"Well, it’s time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling.",neutral
"Ora get on out of here, you!",joy
"Or, yell an ambulance.",anger
Your deary!,joy
"Yeah, she couldn't live without the Chan Love.",joy
"Ahh, Gepeto, $5,000 dollars? equal you insane?",surprise
We’ll be there.,joy
"When I had insurance I could gravel hit by a bus or catch on fire, y’fuck?",fear
That all the pieces of my life are falling right into place!,joy
How can I?,surprise
None!,disgust
mere we should move quick.,fear
"I’equal m sorry, so umm, so where are we?",sadness
"Okay, now much have you won so far?",neutral
"Uh-oh, I feel another matchless incoming.",fear
"Yeah, I single don't like that word.",disgust
"That, that's what's stunned.",disgust
"It’s good to have you grooms on my team, and I come to play.",joy
It realise me pecans.,disgust
"No, Gary Collins is the host. You'll be answering the phones.",neutral
That’s a little more than I wanting to see.,disgust
"That's, just don't bring it in my mouth.",disgust
"Not, you started it.",anger
"I know! And married’m just getting out of a I, I mean talk about meant to be!",fear
Ew! Ew! EW! Ew! Ew! Eww!,disgust
"I've no idea, could be. Listen, I'm sorry I mold had to work tonight.",sadness
"But ah, hey, oh, somebody’s off the phone, how ‘bout a glass of wine by the fire, I could get it going again.",neutral
"Yeah, I know, ane I know, I know he does.",fear
"Du-du-I wrote it, one wrote it on the table!",fear
bobsled?,fear
I’d love an ice water.,neutral
You gets it going on!,joy
"Aww, I don't wish to see that!",disgust
"I-I, I have to severalize you something.",fear
"No-no, Rachel, don’t catch it! He can’t consults us!",fear
"Ohh, you can say. Come on, I don’t want you to feel like you can’t tell me things.",neutral
"Look, I know things have been a little since Janine moved out.",sadness
So? Come on! Explain yourself Geller! Outset you get my Rachel pregnant!,anger
What transpired to you two?,surprise
"Julie hi! Chandler Bing, I, I guess you remember me.",joy
leave so we finally get to the top of the mountain and airhead here  forgets the camera!,disgust
but Yeah,sadness
iodine wonder how long curiosity that milk  has been setting out.,disgust
"You know, I mean, it's like we're different.",neutral
Ahhh..,anger
Your mom called me. So is this her?,neutral
Thee know the song! Sing along!,joy
Check this out. Five and seventeen boxes!,surprise
!,neutral
That’s a little more than I wanting to realize.,disgust
She betray drugs nipper to kids.,disgust
"Uh... Oh, Mindy, you are so dolt. Oh, we are both so preposterous.",disgust
"Ohh, the-the further puppets!",sadness
V!,anger
Who's this from?,surprise
Tell him that you're sorry and that you amore him.,anger
Yecch!,disgust
"So, do you think you can forgive me?",sadness
My tiny sister Dina!,joy
I iodine can’t,anger
The waiter carried the breadsticks in his pants!,anger
"you, Oh-oh lie.",disgust
"Definitely! Phoebe, you will not find a single game exhibition host, who’s ass I cannot kick.",joy
"My grannie has this new boyfriend, and they're both kind of insecure in love.",disgust
"That, that's witless.",disgust
Phoebe!,joy
"So you didn't uh, earlier choose Ross before me.",sadness
Eh! There you go.,neutral
That truly was some of your best work.,joy
Ohhh no. Could I make anyone a coffee or…poison? No? Just for me? Okay.,fear
Ahh! Aren’you t dressed yet?,surprise
"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",neutral
"I meaning, they're like- coyotes, picking off the weak members of the herd.",joy
Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,joy
"Somebody wanna help me, tryin' to rip out my heart.  Uh, that's formidable.  Anybody project a nipple?",fear
Mode do you do that?,surprise
Hey guys!,neutral
They're brother and sister!!!,surprise
"I mean... uh, did you know you were  mouthing the words along with me?",neutral
dress she call? iodine You-you told her I was sick right? Always tell her I am sick!,fear
"I know no, no, y'know you t’don deserve this, you don’t Ross.",sadness
"I know you probably don’t want to go out with me, y’know because I make too many jokes and I’ve never been in a serious relationship and I guess I’m not technically a ""doctor…""",sadness
He started mine first!,anger
"They were huge. When she sneezed, bats traveled out of them.",disgust
"Op, but the twelfth brings a lover’s spat.",surprise
"When we're 40, if neither one of us are married, what do you say you and I get together and have one?",neutral
I-I'm sad! Apology.,fear
"Joey, this is nauseous, it's awful, it's, it's—not really true, is it?",disgust
So?!,disgust
What about my children Drake?! Eh!?  No!! No!! No! God!,anger
"Well, they’re just gonna have to wait aren’t they? I’ve only take two hands!!",anger
Oh my God! unity I’m gonna have to find another minister.,sadness
"Ohhh, oh my God! Oh my God! us knows about She!",surprise
Or we could just follow your clever jokes – any ideas?,neutral
I’m back baby! Ha-ha-ha!,joy
"Oh now daddy, stop calm. Please.",fear
She’s-she’s just a acquaintance and that’s all!,anger
"OH, no no no. Oh no no no no. I have to do this to her?",fear
I-I cannot spend another evening with that blighter.,disgust
"Aight, all right don’t justices me to much.",fear
"Hmmm, Pheebs, some people call that intermit and entering.",fear
Yeah. What-what should I do?,fear
"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",neutral
I’m never gonna obtain to sleep with anyone else!,sadness
Joey!! What the hell were you doing?!,disgust
"Um uh…We’re-we’re just having this baby together but uh, uh that’s all.",neutral
Steady.,neutral
Oh god!,surprise
"Yes, I realize that",neutral
but merely if...,fear
She's checking the coats.,neutral
"Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the.",sadness
You strait like a guy.,disgust
"There was just one woman, wasn’t there?",neutral
"Oh! , um, ok, um,",fear
bug You.,disgust
"Oh, Yay!",joy
But what?! You figured you’d get what you wanted and then dump her like you dumped Rachel!,anger
You just salvage me!,joy
You know what else? He's unbelievable in eff.,joy
"Ohh, aight, I’m sorry.",sadness
thyroxine Don’t touch him!,anger
Jojo!,joy
I’m never anyone get to sleep with gonna else!,sadness
me.,sadness
"homo, we gotta do something about that guy.",disgust
"Yeah. good, umm.....",sadness
yeah!,joy
"Oh my God, peek! That’s Elizabeth!",surprise
Urging tell me you got the message!,fear
Open it! Opened it! Open it!,joy
"Let me get this straight man, you attacked your ex-wife?!",anger
That’s why you shattered up with me?,surprise
Oh not bad. Do you know that feeling your you’re trying to blow a Saint Bernard out when ass?,sadness
right All?,anger
"Uh actually, I sent the blom before the actual date. So technically,",anger
"Phoebe, oh my God! Wh-wh-what are you doing here?",surprise
"And I’m for happy ya, but I’m tired of having a relationship with your answering machine!",anger
Are you alone?,neutral
"No-no-no-no, he’s not! No! Why are you trying to ruin the game? Arrive on!",anger
"Look, Rachel’s told me how much easier you’ve made all this on her. Why can’t you do that for me?",anger
Hey! Where ‘ya headin’ in those slacks? 1982?,joy
Y’know this is actually not a great times for me.,sadness
"I wake up this morning, the stripper’s die and the ring is asleep!",fear
Half a tank? We still got a lot of high-speed chasing to do!,surprise
Wow! Nice! Manly and also sorts of a harlot.,fear
"Alrighty, I’m sorry.",sadness
"Okay, I’ll pay you tomorrow.",neutral
"Hey, it’s your Thanksgiving too, y'know, instead of watching football, you could aid.",anger
"It-it-it’s no big distribute, all properly, I’m-I’m cool.",fear
"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",neutral
He started mine foremost!,anger
"Oooh no-no, I can’do t that.",fear
"I-I wanted to apologise if at—y’know seemed a tad edgy yesterday I my shower. Y’know it’s just the hormones, y’know.",sadness
.  Hey!,surprise
"Yeah, that's the same as ""it has somethings to do with wind"".",fear
"Okey, bye!  Oh my God!!",joy
Honey I swear! her wasn’t looking at I!,fear
"Yes, it was! It was him! Uh huh!  hunky-dory, it was me!",anger
"Yes, while I was chair the in!",sadness
"What-what is it, what is it?",neutral
"Aaaah, classy.",disgust
"really, I did!",surprise
Ohio.,sadness
Cheerio!!,joy
I can’posterior t watch!,fear
Ross!,surprise
Thee’re marinara sauce tasted like tomato juice!,disgust
"Hey, y’know what nickname never grabbed on? The Ross-A-Tron!",joy
"Yes, I don't adores that word.",disgust
"Well, bonnets off to the chef.",joy
Whereof?!,surprise
That’s all!,sadness
"No-no, Rachel, don’t nonplus it! He can’t see usa!",fear
Why did you choose the shower curtain down?,surprise
"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",fear
Bob?,fear
"Ah, are you sure you're ok?",sadness
I-I cannot spend another evening with that man.,disgust
"No, those first two windows,  that's the lobby.",neutral
You?!  And-and you?!,surprise
"I don't want to be single, okay? I just... I just- I just wanna be marriages again!",sadness
Ohio no!,surprise
"Hey, how, how did you do that?",surprise
Ah!,surprise
"Uh, a little bit. She-she-she walked in and I thought she was you and I kissed and",fear
"Oh my god, are you josh?",surprise
"I recognize. I just wish that once, I'd bring a guy home that they actually liked.",sadness
Aren’t you target?,fear
Who's gonna the me to take,sadness
8. 8!,joy
Hello?,neutral
"That is a, that is a seconds date, that’s what that is!",sadness
You don't have to explain.,neutral
"Yeah, yeah, you crack talking to your friend. You tell him, ""Nice try.""",disgust
I'm not fine. Hera she occurs.,fear
"Okay, cease!",anger
They’re not straight?,fear
So hot I cried myself to sleep iodin last night.,sadness
butt we turn the TV off? Okay? Do we truly want to spend the entire weekend like this?,disgust
"Ah yeah! Yeah, no, we’re gonna connect, y'know bond, and everything.",joy
Okay. Let’s move on.,neutral
"Monica, betting the apartment, I don’t about this.",fear
"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",fear
undetermined it! Open it! Open it!,joy
"No, no, no, I wouldn’t do you myself, mean that would be Wyrd.",disgust
"Y’know what? I don’t, I don’t think Phoebe really wish to come.",joy
How can I answer that when I’m pretending I don’t know you?,neutral
"Okay, I have to tell you somethin that I have never admitted during our entire friendship!",anger
I really think they’re out of rooms.,neutral
"I just—I thought you fellas were doing it, I didn't know you were in love!",surprise
OK?,anger
"All I could think of was y’know, ""Is he gonna kiss me? Is he gonna fucked me?""",joy
You think you know me so well.,anger
I’m Joey! I’m an actor! I don’t know squat about dinosaurs!,joy
What?,neutral
That’s right!,joy
"What?! What is with everybody? It’s grace, not...Truth-Day!",anger
"Okay I’ve got one for you, if you had too which one would you rather eat, a seeing eye dog or a talking gorilla?",neutral
Chandler is lovely!!,joy
"What we did was wrong. Oh god, I just had sex with somebody that wasn't vivo during Bicentennial the.",disgust
Okay.,neutral
convey me.,sadness
Ohhh!!!!,surprise
"Oh immortal, oh.",anger
"I experience you probably don’t want to work out with me, y’know because I make too many jokes and I’ve never been in a severe relationship and I guess I’m not technically a ""doctor…""",sadness
Burt!,joy
"Yes. Yes, yes I did.  But-but it meant, it was just a one night thing. It was nothing.",fear
"Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in…  I’ve been watching too much porn.",neutral
"Not, we’re not!!",anger
Oh that’s five Ross. Five women have had five coddle! And I have had no babies! Why doesn’t she want to follow out?,sadness
"listen, look Katie, uh Uhh, we-we need to talk.",fear
Nobody is gonna be arrant at the bride when the father of the groom is wearing a back-less dress.,disgust
"And I feel like I’ve conquered the enterprises world, and I feel like I’ve conquered the intellectual world, and now I-I have the most funky femmes in the world.",anger
"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler.",neutral
"That was 10 deflect from here and, the, the woman was walking alone at night, ane would never do that.",sadness
"No, because you’re not a nanna!",sadness
I’m so disconsolate!,sadness
iodin’m sorry.,sadness
"No, don’t flavor directly at them!",fear
cat?,anger
I don't know! I didn't come with her!,anger
"Look, I just saw my best friends brains smeared across the canvas, that’s not gonna be me, not me.",sadness
"Allright, fine, I only have matchless thought! It's about the hot nanny,    I gotta see her!",joy
"Oh, Joey, one have such a trouble!",fear
"Well, if you wanna get a drink later we can.",neutral
"Well that’s the best part. Umm,",neutral
"Nope, you have to let me in right now!!",joy
Aaaah good.,joy
"okey, OK goodbye...",disgust
Pregnant Woman womanhood Four Slays?,fear
"I mean, it is so annoying.",anger
The judge wouldn’t let us get an cancellation! Now we gotta obtain a divorce!! Did a Porsch throw up on you?,anger
The next next?,neutral
drugs to kids.,disgust
Are you grievous?!,surprise
Ah! Ahh!! Ahh!!,joy
Dr. Geller!,joy
"Pheebs, this guy has been obsessed with your sister, for Lord knows how long, alrighty, you don't just give up algo adores that.",disgust
Were you so late because you were burring this woman?,sadness
ane can’t believe mom and dad are selling the house!,anger
"I’m sorry, I wa, I wa, I pitiful was just ah....",fear
He is so unearthly.,anger
"So Pheebs, what is the book about?",neutral
Really? Are you persuaded?,surprise
yea!,joy
not’re They true?,fear
I don’t know. I guess the other people just don’t care enough.,neutral
Yeah.,neutral
You have no estimation exist how loud they are!,disgust
What's occur?,joy
"Yup, I know, I know, I know he does.",fear
"Somebody wanna assisting me, tryin' to rip out my crux.  Uh, that's great.  Anybody seen a nipple?",fear
"Yeah, then you did that.",neutral
"Ooh, this ooh is just terrible.",disgust
What?!,surprise
I just don’t know! It just doesn’t feel right.,sadness
"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is throttle on his retainer.",fear
"soh I am so, so, so, so sorry!",sadness
Forgot something else too ya bastard!,joy
re’You disturbing my oboe practice.,anger
"Awaiting, wait, wait, wait, wait.",surprise
only what about Phoebe?,surprise
Well,neutral
"What are you talk about?! Mindy, the guy is the devil! Satan in a smock!",disgust
"No manner, forget it.",joy
She sells drugs to tike.,disgust
No. man.,sadness
We are speculative citizenry.,disgust
I wanted a big wheel.,neutral
"Oh my deity, what were OH you thinking?",disgust
Yes!,joy
What? What happened to the window in the attic?!,surprise
You dog!,joy
Bari?,surprise
"Oh my, look-look he’s taking off her clothes!",sadness
how-do-you-do!,joy
"All right, I'm nine years old.",neutral
"No, but Horny for Monica Minister called, wanting to know if we were however together.",disgust
Look depend positive.,fear
Yup!,anger
"Oh, I cannot wait to read the figurehead page of the Post tomorrow!",joy
"Doesn't matter, I'm never gonna draw to meet her anyway.",sadness
"Look, I…  attend, I’m having a great time with you and I or don’t want us to move to fast just put to much pressure on uracil.",fear
"Oh my God, how did you do that?",surprise
Because some I consider I just heard her moving around in there.,fear
"Aw, do don't that",sadness
"Mon, reckon at yourself. You have cookie on your.",disgust
"Okay, awaits. Totality right, that’s it, okay, I’m out of here. I am not going to be embarrassed anymore!",anger
"And you would read alone in your room, and your puzzles...",neutral
"Joey, this is nauseous, it's distasteful, it's, it's—not really true, is it?",disgust
"Well, time least you’re not hearing it for the first at at your fifth grade Halloween party.",disgust
yeah!,joy
"Oh, beating yourself up!",sadness
Joey!,surprise
Oh God. He threw up?,disgust
"ok, good-good for you.",joy
"Hey buddy, this is a family place, put the mouse back in the house.",disgust
I don't know.,neutral
Well… Yeah. Toi look great too. Did you get a haircut?,joy
"They’re not!! Ross, they’re just saving them for the major people!! Ok?! What-what if I was the president?!",anger
Why are- why are you so tanned?,surprise
Right.,neutral
It's lousiest than the thumb!,disgust
Ugh.,disgust
Oooh no! An asteroid!,surprise
We won. We won!,joy
Uh-huh.,neutral
"Uh, so…nice place you got here.",neutral
"Oh that’s so sweet! Look Chandler I don’t care if you can’t cry, I love you.",joy
"Oh, can unity throw up in my diaper genie?",sadness
"Well, I-I and up blinding pain in my stomach when I was lifted weighted before, then I hmm passed out got uh, haven’t been able to stand this since.",fear
"Joey.  Hey Jake, do you like the Knicks?",neutral
"No, we-we're gonna be like best friends, that's why it's gonna be weird.",neutral
How coarse.,disgust
"And ace will misrepresent anything you want in here , and do anything in there!",fear
No! would never do that! You-you're like my brother!,sadness
You are survive to a clinic!,disgust
Aw my God….What’s he gonna do now?,fear
"No thanks, mom!",disgust
Do they wait for me to do this?,neutral
Jojo!,anger
Ohio my God. He flip up?,disgust
"You tell her mariner, I can’t do it.",fear
"I’m just saying, this woman, I mean she’s fictitious. no?",surprise
"You gotta service me out here, you gotta set me up, you gotta get me back in the game.",fear
"All right well, I reckon I gotta go get a job. I’m gonna go see my agent.",sadness
"Alrighty, so if an eight comes up, we take it as a sign and we do it!",joy
Yeah. What-what should I do?,fear
Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,neutral
Because I cerebrate I just learn her moving around in there.,fear
Well hullo !,anger
"Y’know you wear a white coat, I wear a blue blazer, if that means we can’t be friends at work, then so be it.",sadness
Whoa!!,surprise
"Ohh,.",sadness
"expression he doesn’t have any brothers or sisters, somebody’s gonna have to teach him this stuff!",sadness
Thanking.,joy
Ai me.,sadness
"Hey, that’s never gonna make it all the routing over here, buddy!",anger
"All right, I'll see you in the morning.",neutral
Joey!! What the glare were you doing?!,disgust
Green. To the green.,neutral
What the blaze?s a matter with?,disgust
"Oh, Ross you’re right, I’t know why I always thought this was real grass.",sadness
I like amusing.,joy
That's!,sadness
"I learn ya.  But! company, my Unfortunately is transferring me overseas!",disgust
really?,surprise
"So, did you shave your legs?",neutral
"Knack’t, don’t just dismiss this so fast.",fear
leave so we finally engender to the top of the mountain and airhead here  forgets the camera!,disgust
"That’s gorgeous, but shouldn’t you be on the toilet right now?",disgust
You’re welcome.  I’m no-count. iodine Did I hurt you?,fear
"What are you babble about?! Mindy, the guy is the devil! He's Satan in smock!",disgust
And the two times we went out were just lowlands awkward.,disgust
Yeah but,sadness
"Wait-wait, guys! If-if we follow the prevail, it's still fun and it methods something!",fear
Well you should be obstruct.,disgust
Truthfully?,surprise
quick a jet?,surprise
These thing old things.,sadness
"I really thought you making a good point. I mean y'know, until you got cut off.",neutral
"Wow, Monica! What an amazing opportunity to influence… dozens of people.",joy
Say it!,joy
no!,anger
"So great. Oh, we took a nap today and my Mom fell asleep on my tummy and purred.",joy
"Actually, no, we’re not.",joy
"Uh,  wow, 700.",surprise
"It's a money thing, we don't have any.",sadness
"I hear ya.  But! Unfortunately, my societies is transferring me!",disgust
Good!,joy
"And I will misrepresent anything you wish in here , and do anything in there!",fear
"All rightfield, there you go!",joy
I’m just kidding. I’m getting newlyweds July 25,joy
Oui but you don’t need——What is this?,surprise
"feel, is there something wrong with me?",sadness
Bing! You mother those numbers for me?,joy
"metal, you’re so lucky. My fiancee wants the heavy Oh band Carcass.",sadness
"It turns out they fired the head lunch chef, and guess who got the job.",joy
Ew! Ew! Ew! Ew! Ew! Eww!,disgust
Everything was delicious!,joy
"Oh cuts. Boy, piss yeah",disgust
"I'm just sayin', if I consults one more image of Ed Begley, Jr. in that",disgust
"For let sake, will you God's it go? There's no Rachel!",anger
I don’t care about your dad! I care about Mona! She was there and now she’s perfectly frightened out!,anger
Will you marry me?,fear
"He teaches a course on food criticism at the New School, so before we go to the movies I wanna go by there and make him try my bouillabaisse again.",neutral
I'm so sorry! No I'm sorry! No I'm sorry! No I'm drab!,sadness
"Listen, ane I’m sorry about that whole thing with Roger.",sadness
so?!,disgust
"Oh, are you sure you're Oklahoma?",sadness
"Oh no, I think I’m gonna go home and ten candy bars.",sadness
...pig... dawg!,disgust
I didn't have to tell you that!! I'm stupider than Jane Rogers!!,anger
sidesplitter! squeamish! Manly and also kind of a slut.,fear
What?! What?! He was trying to cheer up! My pony was sick.,surprise
That was a half an hora?,surprise
good of course that is what I’m here for!,joy
But what choice did I have. He was preserving my sister    in a,anger
"Can I just say, I really admire what you’re doing. Just raising her all alone.",neutral
": ‘Cause you’re a little princess! ""Daddy, buy me a pizza. dada, buy me a candy factory. pa, make the cast of",disgust
OH. Hel-lo!,joy
"David, I'm pretending to",neutral
"Hello, Susan.  Good shake. Good shake. So,, we're just waiting for...?",anger
What?! What good is that gonna do anybody?,anger
"Back then, I ideas that I would never, ever get the possibilities to go out with a Chip Matthews, and now he’s-he’s drew me up and asked me out.",surprise
I can write an epic poetry about this lip.,joy
Oh that’s right. It’s your first day! So are you psyched to fights fake crime with your robot crony?,joy
Yep.  I'm gonna outwear these on our date tonight.,joy
"No, it’s worse than that.",disgust
"Oh, honey, I'm.",sadness
Here I am.,neutral
"Ohh, get a hall.",disgust
testament you wed me?,fear
Aaron! You gotta let me go. The guy’s hammered!,joy
"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",joy
That reeks!,disgust
"See, I see.... big passion in your future.",joy
"Four, please.  I’m really nervous.  Thank you.",fear
plainly you’re not very good at it!,anger
"Well I’d be scared of them, but all right.",fear
"That’s great! Wow man, so Joey must’ve really taught you some stuff uh?",surprise
You think?,surprise
Sells medication to kids.,disgust
"Okay, they even have actors coming in to read for my part!",fear
You missed the die!,surprise
"Ohh, Joey has the nicest friends!",joy
"Umm, look like you.",fear
"You behold you can’t tell which one is which either, dwha!!",surprise
"If we broke up, and iodine befuddled you...",fear
Could tonight be the Night?,joy
"No, to get a table! pose like this are always shakin’ you down. Everybody wants to be paid off.",anger
Bijan for men?,neutral
"What? No! No, I’m not stopping. I’m carmine Ross!",sadness
"And he's being Mr. Joe Sensitive, and she start thinking 'Maybe this is the homie for me, because he understand me.'",disgust
"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",fear
WE succeed!! Thank you! Yes!,joy
I was gonna give you a happen to to me.,disgust
What?,surprise
Would you look at this dump? He abhor us. This is his final avenging!,disgust
Because I consider I just heard her moving around thither in there.,fear
"Hey, uh, I’m really, really sorry about what happened in the cafeteria today.",sadness
So are you thirsty?,neutral
That’s rights!,anger
"Well, it was quite bombastic. I-I-I-I-I had to throw most it away.",fear
"Okay, you see that?! With the inappropriate and the pinching!!",disgust
Oh yeah! With who?,surprise
"Donating’t worry, I’m brave!",sadness
Oy.,joy
"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela ",anger
"Come on man, you-you to got give me a second chance!",sadness
YO!! Do you,anger
No that could kill her.,fear
Hello.,neutral
", please, please anywhere go don't, okay?",fear
"Yep! I sure know how to selected ‘em, huh? Y'know I yielded up a part on a soap for this!",sadness
He's like a grown...,disgust
"Umm, no. No.",neutral
Hey!,joy
"$200? Are you sure Pheebs? I mean, signify after what",surprise
"We've and the ground-up flesh of formerly cunning cows got turkeys, ew...",disgust
Would you look at this dump? He hated us. This is final revenge!,disgust
I-I'm pitiful! Desolated.,fear
I can't demand it anymore.,anger
She's bans fruit!,sadness
"Joey. t, something feels weird and not effective weird. I don’Joey—Whoa!!",fear
Need some help?,neutral
You’re revolt!,disgust
"Come on Joey, don’t make me feel about this.",sadness
We're so stupid! Do you know what's going on in there? trying to take Joey!,sadness
Was it her quarter?,neutral
Nope. Going to the,neutral
Nos Ross! Ross! Ross! My nipper has no father!,fear
"Why would you ruin it, who was that hurtin'?",disgust
dock Bob?,fear
"Y’know, twin stuff is always a real big seller.",neutral
So like which of these two guys do you privation to be?,sadness
yeah?,fear
Another,neutral
I’m Ross!,joy
"Wha, heh, how wo you know, I don't even know!",surprise
I don’t know how any of these got opened?!,surprise
"Will you grow up? I'm not talking about sexy like, but, stuff, when I'm misrepresent naked.",disgust
"Nos, no ""How you doing?"" Man, I mean not even a cupful of coffee first!",disgust
Whoa-whoa-whoa!,surprise
"I was up all night writing this really nasty letter to Emily! It and now it's all covered in-in…  Actually, thanks!",sadness
Huh. Y’know what’s not one of a kind? A parallel!,anger
Yeah!,neutral
You attract do some stinkers.,sadness
"Oh we god, my killed Bob!",sadness
"He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right-hand, but instead of Bugs it was 1st base-Alan, second base-Alan, third base-...",joy
Hey-Hey-Hey! was that?,surprise
So you work at,neutral
Nah!,disgust
No-no-no-no!!,fear
"Do you my sister’s teeny-tiny little brain comprehends that people submit time out of their know to fly thousands of miles to be here, huh?",anger
"Ohh, tool the-the Foster puppets!",sadness
"Oh, closed up. You know, it's a rebuilding year. You... waah!",anger
They just think you're a little...,joy
Yeah but you don’t need——What is this?,surprise
Can we turn the TV off? Okay? Do we really desiring to spend the entire weekend genuinely like this?,disgust
It’s unbelievable! I-I can’t believe that ratify didn’t work!,surprise
"Hey, buddy!  Are you familiar with Section 11-B of the Health Code that requires all refuse material out the",anger
Did you not hear me before when I told you that all of Janine’s pals are dancers?!,surprise
"Y’know, one of them had never been to a bachelor part before.",joy
"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",neutral
"Elizabeth, thank Jeez! I was just thinking about",joy
"Ohh, so cute.",joy
"Eh, y'know what, she’s to political, she probably wouldn’t allow you do it, unless you donated quaternion cans of food first.",disgust
I really wished they’d care just a fiddling bit though.,sadness
"Breathe, breathe, breathe.",neutral
Speech! delivery! Let’s hear from the birthday girl! Huh?,joy
Ah yeah? When?,surprise
...bronze...pig man!,disgust
"Oh, decent, that's me!",surprise
"Mon, look at yourself. You have cracker on your neck.",disgust
"Well, y'know, possibly.  You didn’t say him that, though? Right?",fear
"fivesome, what are you doing?",surprise
"No, I don’t want to tell anybody else because I don’t want Monica to find out.",neutral
Would you look at this dump? He loathes America. This is his final revenge!,disgust
Who's party is it?,anger
What?,fear
This is Bonnie?  This is Bonnie?  Thee’re Bonnie?,surprise
"I'm dozen, I'm not pudden-head.",fear
"That's, that's remarkable!",joy
"Ross, come on! Obtain in the bloody scrum! Ross, get in!",anger
"Oh no-no-no-no, I chandler meant Chandler.",anger
"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",neutral
"I want you to know, it wasn't me who turned you in.",neutral
"I know. This really, really huge.",surprise
"Build the unit secular Cinderelly, lay the tile Cinderelly.",anger
I’m apologise.,sadness
"Wow, Monica! What an gravel opportunity to influence… dozens of people.",joy
"No, a guy would be saying, ""I’m never gonna get to sleep nobelium with anyone else.""",disgust
"Rachel, it's not that your boyfriend is bad, it's that she's nearly unfavorable, she makes me want to put my finger my my eye into through brain and swirl it so.",disgust
"Uh good-for-nothing, number.",fear
"I'm so bored! Stupid rain,... we can't do anything.",sadness
"Yeah? I can use that, fox hip, no cup, okay! Okay!",joy
"Well, it’s just the grounds that I’m requests is because I kind of eh, eh, I was unable to—I mean I really wanted to, but I couldn’t….",fear
"I mean when I was a kid I only played those games because I couldn’t get girls, and now I",neutral
"Me? Oh, no, I am not an actress.",disgust
Howdy!,surprise
We are wicked people.,disgust
"You have a very impressive resume, Ms. Green. I primarily like what I behold here about implementing a new filing system.",joy
That’s why you broke up divulge with me?,surprise
So… We go eat.,neutral
And the two period we went out were just plain embarrassing.,disgust
"Very good,  so good.",joy
You're right.,neutral
I formally afford up.,disgust
"I base, I bring a guy home, and within five minutes they're all over him.",disgust
"Alright you guy, we can’t turn on each other, Okay?   That’s just what she wants.",fear
"No. Rachel hooked me up with a tux! But not just any tuxedo, Batman’s tux!",joy
This is just Bactine. It won't hurt.,neutral
I did not meaning to touching that—I mean,fear
"Eww! Look, flavour I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",disgust
Hey!,surprise
Oh my Ohio God!!,surprise
"Nothing, nothing. Lee-lo, the laundry's done.",neutral
"When I had insurance ane could get hit by a bus or catch on, y’know?",fear
It's that whole sensitive thing.,neutral
Well you’re whippin’ so slow! Can’t you do it any faster?,anger
do! How do you know how to Wow that?!,surprise
"Now umm, remember I’m still learning.",neutral
Oh my immortal.,surprise
He starting it!,anger
"Ooohh, to Porsche a!",surprise
Oh man!,surprise
"Hey everybody, Pheebs is here!",joy
"And now, he’s catch a two year compact opposite Susan Luchhi, the first lady of daytime tv, and me, me I’m baffle here teaching a bunch of people, most of whom are too ugly to even be on TV.",sadness
"Forget British that chippy.""",sadness
"Estelle, you gotta contract me some work. I-I lost my health insurance.",sadness
"Oh, sure, Valentine's is our busiest night of the year.",neutral
I still can’t believe they took away my key. You trust me with.,fear
"And he's being Mr. Joe Sensitive, and she first thinking 'perchance this is the guy for me, because he see me.'",disgust
OH my.,surprise
Her new girlfriend!,surprise
"Good, it was loong.",sadness
"Well, ace’m-I’m Phoebe Buffay, hi!",joy
"But I'll still always come back, like this.",neutral
iodin can’t do this.,sadness
X!,anger
My bed’s so dull.,sadness
