Utterance,Emotion
I'm so nobelium sorry! No I'm sorry! No I'm sorry! No I'm sorry!,sadness
"And now, he’s got a two year contract opposite Susan Luchhi, the first lady of daytime television, virtually and me, me I’m stuck here teaching a nowadays bunch of people, most of whom are too ugly to even be on TV.",sadness
Yeah! That’s why I’m slumber with him on the side.,sadness
"m, listen, I’Hi sorry about before.",sadness
"Well, I kind genial of... I kind of lost him.",sadness
Thanks.   Congratulations on your swelled break.,sadness
"I-I wanted to apologise if I—y’know seemed a tad edgy yesterday at my shower. love Y’know it’s just the hormones, y’know.",sadness
"follow on sweetie! You?ve had to exercise late every night for the past two weeks, what is it this time?",sadness
"sake, help me out, for old times Please.",sadness
"Look, Pheebs, I just, I desiring excuse for, for saying that your method was stupid and-and maybe ask you to be my teacher again.",sadness
"Yeah, I'm gonna stay and read my reserve. I just wanna be alone right now.",sadness
"tone, I feel really regretful about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness
My foot is adhere in the pocket.,sadness
I-I wasn’t in that.,sadness
I have never known loved like this.,sadness
I want’t don them to move to a,sadness
"All right-hand. All right, I’ll do it.",sadness
"No. I’m just, I wanna, I need to alone.",sadness
"Umm, hear I am sorry, but I’ll put some out first thing in the morning.",sadness
"Oh my God Ross, no, hang up the phone, give me the telephone Ross, give me the telephone, give me the phone, give me the.",sadness
"Okay, I’m sorry. I think I can walk the relaxation of the way now. Just-just generate me my boots.",sadness
is hard.,sadness
Oh immortal God!,sadness
"What? No! No,’m not stopping. I’m Red Ross!",sadness
"No. When it comes to sweets, he’s surprisingly.",sadness
You can’t tie him!,sadness
"I know. I just wish that once, wishing I'd bring a guy home that they actually liked.",sadness
"Oh, too, too schmoon. Face it honey, I am not letting you get away this time.",sadness
Yes. It's very difficult to appreciate it Thanksgiving dinner once you've seen a in reverse.,sadness
"Listen, I’m ah, I’m apologise I’ve been so craziness and jealous and, it’s just that I like you a lot, so...",sadness
Sorry.,sadness
"Impartiality, shmair",sadness
"Come on sweetie! every?ve had to work late You night for the past two weeks, what is it this time?",sadness
"It's a financial thing, we don't have any.",sadness
Well I—That’s never gonna befall with Ross.,sadness
"Uh, I’m gonna killing myself!",sadness
"Christ, and now I just can’t stop picturing with her, I can’t,  it doesn’t issue what you say, or what you do, Ross.",sadness
"I just want to watch a little television. What the is big deal? Geez, relax mom.",sadness
Shoot! We’rhenium re out of soda.,sadness
You had phantasy about Emily?,sadness
Not your not name!,sadness
embody I am so sorry...,sadness
"I know. I know. But, can we please try delight it again? Huh? I mean, you were",sadness
"Okay, I’m me. I think I can walk the rest of the way now. Just-just give sorry my boots.",sadness
"No-no hey buddy, please let me dance with that girl, I really like her and I think shot have a I.",sadness
"Please, help me out, for one-time times sake.",sadness
"It was uncomfortable, kids made fun of me.",sadness
"So, do you retrieve you can forgive me?",sadness
ace’ve had seven pretty serious shocks.,sadness
"You uh, you may have been right about Pinocchio.",sadness
’re never gonna find anybody.,sadness
OH God!,sadness
"Look, I feel really bad about how I freaked you out before, so Here I called the father and asked him to meet you here so you can tell him.",sadness
"Seigneur, I feel so guilty about Ross.",sadness
"Aw, honey it’s not your faulting, y'know this is who you are, and I love you, and I want us to be friends, and if I keep living here I don’t ensure that occurrence.",sadness
"I am so, sorry, so, so so!",sadness
I want him to have his require uncle.,sadness
"Umm, Grandma, umm well died.",sadness
My foot in stuck is the pocket.,sadness
Bye Chandler!   I girl you already.,sadness
Oh shoot! Monday work I nights.,sadness
"Oh, I this hate story.",sadness
I’m never gonna grow to sleep with anyone else!,sadness
I’m the spleen.,sadness
Do you think infract up with him was a huge mistake?,sadness
We’re anybody gonna find never.,sadness
"Ohh?my Gawd, I-I understand.",sadness
"No. No, I don’t. Could you be a dear and start tell him?",sadness
Ohh. And I don’t even date a have.,sadness
"Joey is a great guy, but we're just... so different! I mean, during your speech he keep laughing at man erectus!",sadness
"Oh, poor little Tooty is scared to death. We should ascertain his owner.",sadness
"good-bye Monica , I wish you a lifetime of happiness with him.",sadness
"Okay, I'm not arrive this!",anger
I don’t concern about your dad! ane care about Mona! She was there and now she’s totally freaked out!,anger
"I know, I’m drab! But y’know, this ring is better! Monica never even saw the other ring.",anger
"fine, Well.",anger
Don’t you talk to my like that you stupid bastard!,anger
This year was to be great!,anger
shine You fell asleep!!,anger
I can’t believe I did this! What an silly!,anger
"Ha-ha, ha-ha-ha’s not my baby, it!",anger
There's no Raquel!,anger
"Hey, buddy!  you familiar with Section 11-B of the Health Code that requires all refuse material out the",anger
I take it anymore.,anger
What dress did you say?,anger
"comely Instead of hitting on her right away, he's becoming her confidant.",anger
"See, this is of the kind exactly thing that makes her think you guys love me more than you love her.",anger
", come on! I’ll give you ten free",anger
What about me?! You-you just pronounce I could!,anger
"No suds, save no. Ok?",anger
You don't even eff me...,anger
"Well, this is my illness sickness!",anger
"Hon, really, don't squeeze it so hard!",anger
I don’t care! The wires have come loose in your steer!,anger
just taking you outside!,anger
"OK, some I'm gonna kick now ass.",anger
"Now, look I deserve to know where I came from.",anger
You had no kinship!!,anger
"Hmm, soup.  I mean, noodle soup. I mean gumbo!",anger
No! Seriously! Quoi’s wrong with you?!,anger
"Y’know what? No. It’s not over until someone says, ""person I do.""",anger
"Honey, really, don't it so hard!",anger
no!,anger
"That’s right Wesley! I just halts by to say that, you’re not a real doctor! Und that woman’s brain, is fine!",anger
hombre Guys?,anger
you for Good!!,anger
you afraid you’re gonna run out?!,anger
"Well, I'm just—if the paste matches the glue pants, you can make yourself a pair of paste pants and she won't know the difference!",anger
go And do you remember going into my purse and stealing the phone?!,anger
He obviously lost his listen.,anger
"Ohh, you think I should give up the bag!",anger
Vous don't even know me...,anger
"this, Well is my sickness!",anger
"I can't prove    it yet, but when I do, you'll be going to imprisoned for murder.",anger
"I got it! Hey, get you to sleep with her, I get the cramps.",anger
I’m gonna apprehensive go tell Joey that  that you’re back. I was really worried about you.,anger
So if you can help me find my Father then should!,anger
What?!  What the netherworld?!,anger
Ah whatsoever!,anger
Jason is not sissy!,anger
"Oh, I'm sorry, am I getting in the way of all the room fun?",anger
"you, Yeah hang in there Teddy!",anger
"Uh actually, I broadcast the flowers before the actual date. So technically,",anger
"No,, just, just a couple more boxes.",anger
"’s right Wesley! I stopped by to say that, you’re not a real doctor! And that woman’s brain, is fine!",anger
"No, I can't talk to you! I don't have a fancy in the Yellow Pages!",anger
I can’t believe did this! What an idiot!,anger
get on!,anger
okay!,anger
you just flick me?,anger
"Hey, buddy!  Are you familiar reject with Section 11-B of the Health Code that requires all refuse material out the",anger
"And before she's know it, you with him.",anger
What kind of scary-ass goof came to your birthday?,anger
You osculate another woman!,anger
"Hey, hey, hey, that's not the rule and you love it.",anger
"No, to get a table! Places like this are always shakin’ you down. wants to be paid off.",anger
nobelium you don’t!,anger
her YOU'RE telling me I can't see Now??,anger
"Hey, this is so unjust!",anger
compensate here!,anger
"Heh, that’s never gonna make it all the way over here, buddy!",anger
nearly I don’t need you guys to care about me!,anger
"Yeah, well missy, you better be gladiolus glad that list is laminated.",anger
"Yes, I recognise, but her friend sounds like such a...",anger
"’know you, you just stop being such a wuss and get those off and you come with us and watch naked dance around!!",anger
"Oh, I'm sorry, is handbasket that your basket? It's really pretty. Unfortunately, I don't see suds.",anger
Now just tell Emily that I love her and that I can’t imagine spent my life with everybody else.,anger
"Um-hmm! Glance, I-I-I don't savoir how much more of this I can take! Did you know he taped over my",anger
Oh? Really? That’s what my girl means to you? Nothing?,anger
whatever Ah!,anger
mind obviously lost his He.,anger
"door better do something, or I'm gonna walk out that You'd right now! Well? Are you gonna?",anger
"spend half your life in the bathroom, why don’t you ever go out the bloody window!",anger
Joey!,anger
"Hello, Susan.  Good shake. Good shake. So, uh, we're just look for...?",anger
I won! That was my quarter!,anger
Obtains out!!,anger
"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, exit, come on!!!",anger
Oh whatever!,anger
And 1 loved being Fun Aunt Rachel but I’ll operate back to being Boring and Uncomfortable Aunt Rachel if that’s what you want!,anger
! Richard!,anger
You enjoin a stripper for the shower?! That is totally inappropriate!,anger
"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever one want!",anger
What about me?! You-you just I said could!,anger
What genus of father do you think I am?,anger
Ross! You gotta stop! Okay?! You can’ just stare through the peep hole three hours! You’re gonna get peep eye!,anger
"But know, I’m sorry! I y’know, this ring is better! Monica never even saw the other ring.",anger
embody you kidding?,anger
"Now, look I deserve to know occur where I came from.",anger
stole the phone!,anger
But I didn’t to.,anger
"Hey, this isn’t like swimming after up eat, pick you the phone!!",anger
"She moved in with a fella who was clandestine married to her and he said he didn’t love her, but he really did, and it just blew up!",anger
out Out,anger
now YOU'RE telling me I can't see her??,anger
How can she be great from she’s if Poughkeepsie?  That joke would’ve killed in Albany.,anger
"Y'know, I've been meaning to talk to you about this new, it, whole European thing you got going on, and I just need to tell you that little makes me very uncomfortable and I just—y'know—stop it!",anger
Ohhh!!,anger
Another cheesecake came! They delivered the to it wrong address again!,anger
"What are you talking about, you, you just said that Ross read it twice!",anger
What the dammit is that?,anger
That's! I was drunk and stupid!,anger
Secret? Married citizenry aren’t supposed to have secrets between unmatchable another. We have too much love and respect for one another.,anger
I overheard it!,anger
in go I'll there.,anger
"Pheebs, what are you doing with the coat? How about the altogether animal rights thing?",anger
"Yeah, you made me feel really guilty about goin’ out with that giri!",anger
Would candy?  You ate my she bar!,anger
arrive ON!!!!,anger
Is it because that goon Ross won’t marry you?!,anger
I am stiff! I’ll show you!,anger
So what?! That doesn’t give you the proper to ditch me!,anger
Oh? Really? That’s my daughter means to you? Nothing?,anger
When?,anger
"Well, it’s about period.",anger
"They’re not!! Ross, they’re just saving them for the principal people!! Okay?! What-what if I was the presiding?!",anger
"I will be! Listen, I don’t want you my son that stuff anymore. Okay?",anger
look in our heads as-as good,anger
Precisely! Because it's in the past!,anger
"See I-I wrote a book up there and instead of record it citizenry are-are-are well, rolling around in front of it.",anger
"yeah you will!  And, are you kiddin’ me?!",anger
Nngghhh!!!!!!!,anger
"Hey, Ross!!! I recount you I don’t!",anger
...straightaway,anger
obviously went crazy.,anger
Don’t wink at me. And put proscenium on your apron.,anger
"No! No, I am not go in a car with Ross, we will just have to live here!",anger
Don’t Call us that!,anger
"Oh God, bar with the plan!",anger
"Otherwise, you’re just meaning!",anger
"Oh, I'm still astatine mad at them but I also now that OH they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",anger
"Pheebs, if this guy keeps closing down all of our ducky places, where are we gonna eat?!",anger
Are crazy?,anger
"I can't it's raining again! Oh, it's so unfair!!!",anger
And this is not the only hospital in this metropolis and we have no problem to—Whoa!,anger
Get out of here you lurker!  Go on! Got!,anger
"Noo!! I don’t thousand care! I’m not, I’m not gonna playing one-on-one strip poker with you for practice!",anger
Am I control of out?,anger
quintet!,anger
"Oh yeah, I allege Rachel’s name, but it didn’t mean anything, Okay?",anger
I'm not overjealous.,anger
"Okay, okay fine!",anger
Is it because that punk Ross’t marry you?!,anger
"Oh come Ohio on man, you can dance with my partner, she’s real, uh, mellow!",anger
"No! No, I am not arrive in a car with Ross, we will just have to live here!",anger
I’m not arrest into this again!,anger
"I entail come on, that is just noise!",anger
"In fact, I-I-I Indiana was married to one of them.",anger
"Oh hi! There's some kiddies playing in the street, you wanna go down there and give them a project, ruin their day?",anger
He picked my snack!,anger
Joey!,anger
"Look, Rachel’s told me how often easier you’ve constitute all this on her. Why can’t you do that for me?",anger
"Dude, this isn’t risible!",anger
Appreciation you!,anger
you!! Do HEY,anger
nobelium!,anger
"Yeah, he-he-he calls me up and asks me my he can edit if new movie.",anger
I can’t brawl ask people to do that? Would you ask people to do that?,anger
I’m gonna go down there and teach that guy a extend lesson.,anger
"Come on Phoebe, expect at that!",anger
Oh yep? What are you gonna do?,anger
"I wrote it on the board, then I went all over fresh York City looking for ya!",anger
Ohhh!!,anger
"What, did you actually thought it would make me sense unspoilt to give me stuff that I can’t use for another two months?!",anger
Because I sure as hell’t figure it out!,anger
Sing!!,anger
s’She saving the rest for her divorce.,anger
I don’t have ten transactions minutes!!,anger
Hold it!  N.Y.yttrium P.D! Freeze punk!,anger
"kibosh Oh God, stop with the plan!",anger
That doesn't tight anything!,anger
Look! This is ridiculous. We should be you packing!!,anger
Why did I have to start play working out again?  Damn you 15s!,anger
Hey! It’s IT Porsche!!,anger
go Let!,anger
"I mean it’s learn pretty unbelievable y'know, I mean they just took off, took off without even looking back.",anger
"In fact, I-I-I was married to ace of them.",anger
"Allright, listen this really hurts. Let’s go.",anger
"Anyway, I was just thinking, I intend, if you'd operate to Vail, and if you guys'd been with your kin, if you didn't have syphilis and stuff, we wouldn't be all together, you know?",anger
Now couldn't you just have made some kind of inappropriate joke?,anger
"Y'know, hey! You’re the one who ended it, commend?",anger
"Well, I think it's very endure what you said.",anger
You just had Ross’s babe!,anger
"Now, clasp hold on!",anger
"Oh, y'know I-I can't that enough.",anger
Set it down over a and then you can make there contribution!,anger
"Good, Susan.  Hello shake. Good shake. So, uh, we're just waiting for...?",anger
We’re not throwing it by! I built that canoe!,anger
It’s you that is backward.,anger
See? I’m doing it. I am utterly doing it.  I lost it.,anger
No! never! Never!  Bye.,anger
"Yes, it was! It was him! Uh uh!  Okay, it was me!",anger
I’m Monica’s maid of honour. Okay? Don’t try to blue pin me!,anger
Is that a confidential or a lie.,anger
What some I have to do to get do service?!,anger
"in fact, I-I-I was married to one of them.",anger
"No, Mike, don't want to kill him!",anger
Rachel! They got here first!,anger
yea!,anger
"Oh, shut up. You know, it's a axerophthol rebuilding year. You... waah!",anger
"Y’know you, you just stops being such a wuss and get those off and you come with us and watch nus girls dance around!!",anger
Did flick just you me?,anger
tail you believe what a jerk Ross was being?,anger
I was the last one to know when Chandler got burn by the peacock at the zoo.,anger
nuptials Joey! The wedding is in less than an hour!,anger
"If-if I’m the only person with any appreciation of the sanctity of the written word, I’ll go simply up there and defend it myself!",anger
Awww!!,anger
"Pheebs, what are you doing with the coat? How about carnal the whole animal rights thing?",anger
You earn.,anger
"Emily, do drop you think Monica realises how much our parents spent on this wedding?",anger
One!  No ten-spot! You said ten! You can’t take that back!,anger
"No, iodin can't talk to you! I don't have a fancy ad in the Yellow Pages!",anger
Exactly! Because it's in the preceding!,anger
I don’t know! Maybe she’s insane!,anger
Guys?,anger
Good you!!,anger
I have been down in your store for twenty moment trying to get a tie!,anger
"For God's sake, will you let go? There's no Rachel!",anger
"Me? I'm fine, fine. I'm glad you're here. ...What's with your tomentum?",anger
"nobelium, you started it.",anger
"Yeah, you made me feel really guilty goin’ out with that girl!",anger
"You look at me, and it’s IT nothin’.",anger
"Well, okay so, I don’t say it all worked out quite yet. Just don’t have anything to Rachel, please?",anger
You can't have it.,anger
Secret? Marriage people aren’t supposed to have secrets between one another. We have too much amour and respect for one another.,anger
He my snack!,anger
Is it because that lowlife Ross won’t marry you?!,anger
"All right. t, I’m gonna go in here, and you don’Look buy me anything ever.",anger
Stupid Jannet Rogers!!,anger
That's severe.,anger
"Yes, it was! It was him! Uh huh!  okeh, it was me!",anger
"Oh, I don't know, a trillion?",anger
Exalt!!,anger
You absorb!!,anger
This is the first time in my life I’m doing something that iodine’m actually good at.,anger
"Well, are any of those people Hera here?!",anger
helium does not look happy.,anger
"I-I hurt three huge men, I gave a guy a bloody nose—proud mean I-I’m not I of it but, I really am.",anger
"A real man wouldn’t just run to the hospital!  No! What ought, what would Krog do?",anger
"I-I desiring be with her,  I like her.",anger
This stinks!,anger
Oh yea? What are you gonna do?,anger
Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!,anger
do have a picture of Paulette in your pack?!,anger
Oh yeah? What are you yea gonna do?,anger
No-No! You sleep your need. Night-night! Shh!,anger
"Anywhere that’Don s half-decent would’ve be booked months ago, Ross don’t you understand?",anger
You recollect you can knock up my daughter and then not marry her?! I’m gonna kill you!!,anger
"Hey, buddy!  Are you familiar with Section 11-B of the Health code that requires all refuse material out the",anger
"Please, what and you about Chandler?",anger
"Okay, locomote you go!",anger
"Y'know, hey! You’re the unmatchable who ended it, remember?",anger
assume’t laugh at him!,anger
You!,anger
Gimme the this!,anger
"Hey, no way, I'm in the shot Man.",anger
So what?! That doesn’t pay you the right to ditch me!,anger
Shut!,anger
Are kidding?,anger
"Yeah, the lovely Amanda her me gives number and I-I go and drop it.",anger
he obviously went crazy.,anger
nobelium No!,anger
And do you remember going into my bag and stealing the phone?!,anger
Hey! Howdy! Be careful around my Porsche!,anger
She invalidate! My namesake cancelled on me!,anger
forbidden Storming out!,anger
"Oh,  "" do, do you""?",anger
Well you’ whippin’ so slow! Can’t you do it any faster?,anger
Who's company is it?,anger
Now XTC!,anger
Toi kissed another woman!,anger
Would you ceasing?,anger
"Oh Ross, come on! This is not, this is not a marriage!! This is the world’angstrom s worst hangover! Ross, listen, if",anger
You think well know me so you.,anger
"No, you initiate it.",anger
Because i’m not going to spend one more day with someone whose out to sabotage my every move.,anger
", we-we feel kinda responsible.",anger
I highly that.,anger
"Yeah, you hang in there shift!",anger
I just walked in the bathroom and Kathy naked! It was like torture!,anger
"No, Mich, I don't want to kill him!",anger
"Y’know,’s too late!",anger
Barley? What kind of party answer barley?,anger
You just had Ross’s!,anger
What disparity does that make?!,anger
That’s it!,anger
I don't know! I didn't arriving with her!,anger
I’m re gonna tell you! You’not the bad man who broke Sarah’s leg.,anger
We’re here to celebrate our hither love together.,anger
It’s not eve a song!,anger
"Hey, this isn’t like swimming after you eat, elect up the phone!!",anger
"I'm only 26, conceive I'm not even thinking about babies yet.",anger
"Oh, the duck could to think that Monica got me garbage! Hmm, I wonder what I seems get Monica that’s as good as garbage?",anger
Stupid Jane dazed Rogers!!,anger
"What?! No, you can’t, you can’t leave me here with! We’re baby-sitting!",anger
You thinking you can knock up my daughter and then not marry her?! I’m gonna kill you!!,anger
I highly doubt ace that.,anger
ride!,anger
"Oh Chandler, I meant no-no-no-no.",anger
"Yeah, he-he-he calls me up and asks me if he can edit my movie.",anger
thence if you can help me find my Father then you should!,anger
"No you guys, I am not getting in a car him, you’ll have to think of something.",anger
You fell!!,anger
"Build the unit Cinderelly, place the tile Cinderelly.",anger
idol God!,anger
Cause it's honorable money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,anger
Don’t you look at her you preceptor sick bastard!,anger
choice Good.,anger
"I just- I- thought- Good, Shelley.",anger
Oh what’s the sulphur matter? Are you scared?,anger
"Oh, my god, I'm so apologies. Are you ok?",anger
"Ah-ah-ah, now you started this, originate you will finish it.",anger
Jason is not a milksop!,anger
just what choice did I have. He was keeping my sister    in a,anger
Apparently you’re not very ripe at it!,anger
"Every five-spot minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",anger
to want I do it again.,anger
"Jojo come—I can’t believe—I bring you here to see the Bapstein-King comet, one of nature’s most noteworthy phenomenon, and all you care about are bugs stuck in tar and-and some femme!",anger
"stop, Okay!",anger
"Per God's sake, will you let it go? There's no Rachel!",anger
"Ross, no! there is",anger
delicately Fine!,anger
I’m not gonna marry chandler!,anger
"Please, what about chandler you and Chandler?",anger
womanhood What woman?!,anger
Oh Ohio great! That,anger
Limited seating my made. Let’s see who ass the cut.  Hi!,anger
"no, she’d say Y'know, but here we are!",anger
This year was supposed to be excellent!,anger
"Hey, Ross!!! I told you assume I don’t!",anger
nobelium!,anger
"Well, I'm just—if the paste correspond the pants, you can make yourself a pair of paste pants and she won't experience the difference!",anger
I extremely doubt that.,anger
That haughtiness and arrogance.,anger
And this is not the only hospital in this city and we have non no problem to—Whoa!,anger
"No, just, just, just a couple boxes more.",anger
embody He is so weird.,anger
"Chandler, please don’t think I was trying to pressure you. quintuplet and Rachel",anger
"It’s called the Bapstein-King fountainhead comet, okay?  Hey! Hey! Bapstein was a very well respected astronomer!",anger
Ai you just flick me?,anger
one the You-you're who's been telling me to get over Ross and move on.,anger
Who?!,anger
Fine!  But please God.. tell me how to stop them from going kibosh off!,anger
That’s it!,anger
Fed No no no! Federal regulations!,anger
What deity about my children Drake?! Huh!?  No!! No!! No! God!,anger
"Yeah, well you never have the time. I mean, I don’t look like I evening have a girlfriend anymore, Rachel.",anger
I can’t believing it.  Can I tell you something? I’m a little mad at him now.,anger
"No, to get a table! Places incessantly like this are always shakin’ you down. Everybody wants to be paid off.",anger
finely!,anger
Oh really? That’s how treat a friend? You stick her in trouble and then refuse to marry her?,anger
No!! You us been screwing have all day!,anger
I mean you’re not the only those on your honeymoon!,anger
How'd get to that?,anger
Secret? Married people aren’t speculate to have secrets between i another. We have too much love and respect for one another.,anger
Did you eat all the neighbor?!,anger
"Aaaah, but he was my pig man...how did I not see this?",anger
"Yeah, slip you hang in there Teddy!",anger
"like the bing, bing, bing.",anger
"Well, I'll recount ya I do enjoy guilt, but, ah, it wasn't me.",anger
She’s-she’s just a supporter and that’s all!,anger
"No-no-no, that’ not Josue.",anger
"Y’know what? I can get out of this, but there is a chance you can get very, very!",anger
I'm not envious.,anger
you!,anger
We’re here to celebrate our honey together.,anger
"Y'know, I've been betoken meaning to talk to you about this whole, little, new European thing you got going on, and point I just need to tell you that it makes me very uncomfortable and I just—y'know—stop it!",anger
"Oh hey! There's some kids playing in the street, you wanna go down there a give them and project, ruin their day?",anger
"But, when we were in high school I form out with pile Farrell even when I knew that you liked him!",anger
"Well, John McClane had program!",anger
proficient Good choice.,anger
Phoebe! Don't put in his head!,anger
"On the other hand, if she wasn’t kidding, fun’s not she, she’s stupid, and kind of a racist.",anger
"Oh, hey, don't do that! gelded it out!",anger
I mean doesn't she have any y'know one other stripper moms friends of her own?,anger
"Fine, you wanted to get the birds, get the birds!",anger
"Oh no-no-no, give some specifics.",anger
"Ow, ow, cramp, ow, leg ow, leg cramp, leg cramp.",anger
really?,anger
Whenever?,anger
Why does this maintaining happening to me?,anger
"I imply, it is so annoying.",anger
Now!,anger
"Ross, come on! mystify in the bloody scrum! Ross, get in!",anger
What difference does that clear?!,anger
I’m telling you he’s dead. What we are about iodin to have here is a dead fat guy on a stick.,anger
about Almost never.,anger
exclude up!,anger
"All right, that's of. I want both it you out.",anger
"All right, y’know what? We really are let late! Let’s go! Let’s go! Let’s go!!",anger
t can’I figure this out!,anger
"Oh Ross, come on! This is not, this is not a marriage!! is the’s worst hangover! Ross, listen, if",anger
Yeah-yeah. And the craziest thing is that I just eatin a whole pizza by myself!,anger
"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for outcry out loud!",anger
You are not supposed give people advice!,anger
"I know what time it the, but I'm looking at is WENUS and I'm not happy!...",anger
"Fine, you want to get the birds, wishing get the birds!",anger
"Anyway, I was just thinking, I mean, if you'd deceased to Vail, and if you guys'd been with your family, if you didn't have syphilis and overgorge, we wouldn't be all together, you eff?",anger
"Aw, iodine I know all about Kip!",anger
Fined!,anger
no No!,anger
"Let me get this straight dawg, you attacked your ex-wife?!",anger
"C'mon, she's your mamma!",anger
"Pheebs, what are you doing with the coat? How about the whole animal thing?",anger
No! Seriously! What’s amiss with you?!,anger
Damnit!!,anger
suck!!,anger
"Otherwise, you’re just miserly!",anger
I took this characterization from your fridge.,anger
No one I didn’t!,anger
"Chandler, we have this about talked.",anger
Not!,anger
Then why are represent you answering? Do you at least know what route we’re on?,anger
"Ok, look! is Enough enough!",anger
Hold it!  N.Y..D! Freeze punk!,anger
I’m Monica’try maid of honor. Okay? Don’t s to blue pin me!,anger
He notoriously went crazy.,anger
"Why don’t you look in the mirrored, scrud.",anger
He obviously depart crazy.,anger
"Glance, gaze, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you telling her that I’m gonna be at that airport and I hope that she’ll be there too!",anger
Anyone sees the king!,anger
"No, Mike, I don't deficiency to kill him!",anger
Well it's not flexed rights now!,anger
"Oh, I-I, I think that's the first time I ever a meal!  Yeah, my pants are little loose!",anger
thank you!,anger
"No, the quiet grim down thing!",anger
", so, forget about the birds, but big red insects suggest fine dining!",anger
What are you talking about? Whore.,anger
"So win, okay?",anger
Can I tell you something? too.,anger
I didn't have to differentiate you that!! I'm stupider than Jane Rogers!!,anger
single can’t even use Chandler’s computer except to find porn!,anger
Who's is it?,anger
It's not comical!,anger
Chandler! Phoebe’s hogging the back!,anger
"Pheebs, if this guy closing down all of our favorite places, where are we gonna eat?!",anger
"interest For God's sake, will you let it go? There's no Rachel!",anger
nobelium!,anger
"Oh, so, forget about the birds, but grands red insects suggest fine dining!",anger
Because I’ not going to spend one more day with someone whose out to sabotage my every move.,anger
Fine!  But please God.. tell me how to stop them from sledding off!,anger
"Pheebs, what are you doing with the coat? How about the whole animal rights matter?",anger
do look more like him than you I!,anger
"If you are not going to learn how to ride this bikes then I’m apologise, I’m just gonna have to take it back.",anger
Yeah that's right you are so busted.  Books 'em.,anger
Ross it because that punk Is won’t marry you?!,anger
fin Phoebe!,anger
"Um, then yes, it's 'cause of Phoebe! So, you know, it's me her or either.",anger
well there’s some people who do want to marry me.,anger
don't have to give up the bag!,anger
this the Gimme!,anger
"Emily, do you suppose Monica realises how much our parents spent on this wedding?",anger
crap Oh!,anger
thyroxine No you don’t!,anger
And iodine wanna know why?!!,anger
So right?! That doesn’t give you the what to ditch me!,anger
I cannot believe that I just spent the last two days trying figure out the recipe and was in my cupboard the whole time!,anger
"That now! Hey was an accident, okay.",anger
"Oh, boy, lactate do they suck.",anger
"I'm like the bing, bing, bing.",anger
", it’s about time.",anger
"That’s easy for you to enunciate, you weren’t almost just killed.",anger
"Okay, break-up’s relieve on!",anger
What difference does that wee-wee?!,anger
I’m not gonna tell you! You’re the bad man who break-dance Sarah’s leg.,anger
....rights?,anger
SANDWICH MY?!!!,anger
I’m not obtain into this again!,anger
"Oh-ho yeah! words song with rhyming A. Oo, I never thought of that before.",anger
"Ohh, that's How nice! so great! Well, where? Where's the trip?!",anger
"No! No, you can't arrest me! No!! I won't go back! I won't decease back to that hell hole!!",anger
I just walked and the bathroom in saw Kathy naked! It was like torture!,anger
Yeah that's right Book are so busted.  you 'em.,anger
Yeah compensate that's right you are so busted.  Book 'em.,anger
"Oh eye, my god!""",anger
I have been down in your store for twenty minutes trying to a tie!,anger
There was no kangaroo!,anger
"Yes, skillful! Ok...",anger
You’t play the oboe!,anger
". No-no-no-no, no. I mean, don't do that. Not, I mean not for me.",anger
"No, quiet the down thing!",anger
Down again the docks at?,anger
They Rachel! No got here first!,anger
Oh then? Kick me?,anger
"Y’know what? I can easily get out of this, but there is a chance very can get you, very hurt!",anger
Damnit phoebe Phoebe!!,anger
"It’s just a healthy look of female sexuality, which by the way, you will never understand.",anger
We’re here our celebrate to love together.,anger
"The wedding is, sloppy and immature!",anger
Yeah. Oh I just wish we could not be married for a little bit! Y’know I just y wish we could be like on a break!,anger
I am not!,anger
I don’t indigence you guys to care about me!,anger
"Y'know I don’t, I don’t need, huh, I’ve got you guys now as friends, and Susan.",anger
"Just one last question umm, are you and your friends gonna be here all the time like partying hanging out?",anger
"Ooh, why don’t you make her one of your little jokes.",anger
Yeah!,anger
I like always knew she liked him!,anger
"Ohhh!  Phoebe, this is all your fault! Now he loves her, he’s going marry her, and this is all your fault.",anger
"Monica, you don’t even have a bed, you nap in a ball on the floor!",anger
Like constant knuckle-cracking isn't annoying?,anger
Are mad at him!,anger
"Yeah, he-he-he calls me up and asks me if he can tin edit my new movie.",anger
"Well, are any of those mass here?!",anger
unity talk to you and nothin’.,anger
"Monica, you don’t even have floor bed, you sleep in a ball on the a!",anger
I don’t in! The wires have come loose care your head!,anger
"And then also umm, I’d be far away in ALIR the sea.",anger
Down sorrel at the docks again?,anger
"Oh, don’t thank me, thank the idiot that never showed up. Okey, I gotta get to get to work.",anger
I won! That was my iodin quarter!,anger
Hold it!  N.Y.P.D! Freeze tinder!,anger
