Dialogue_ID;Utterance_ID;Emotion;Sentiment
515;2;neutral;neutral
515;3;disgust;negative
515;4;neutral;neutral
515;5;neutral;neutral
515;6;neutral;neutral
516;0;anger;negative
516;1;joy;positive
516;2;surprise;negative
516;3;joy;positive
516;4;joy;positive
516;5;sadness;negative
517;0;anger;negative
517;1;joy;positive
517;2;neutral;neutral
517;3;joy;positive
517;4;joy;positive
517;5;sadness;negative
517;6;joy;positive
518;0;anger;negative
518;1;anger;negative
518;2;neutral;neutral
518;3;anger;negative
518;4;neutral;neutral
518;5;neutral;neutral
518;6;neutral;neutral
518;7;joy;positive
518;8;neutral;neutral
519;0;surprise;negative
519;1;anger;negative
519;2;neutral;neutral
519;3;neutral;neutral
519;4;joy;positive
520;0;neutral;neutral
520;1;neutral;neutral
520;2;surprise;negative
520;3;neutral;neutral
520;4;surprise;negative
520;5;surprise;negative
520;6;neutral;neutral
521;0;neutral;neutral
521;1;neutral;neutral
521;2;sadness;negative
521;3;anger;negative
521;4;sadness;negative
521;5;sadness;negative
521;6;neutral;neutral
522;0;surprise;positive
522;1;neutral;neutral
522;2;joy;positive
522;3;neutral;neutral
522;4;neutral;neutral
522;5;neutral;neutral
522;6;joy;positive
523;0;surprise;negative
523;1;joy;positive
523;2;neutral;neutral
523;3;surprise;positive
523;4;neutral;neutral
523;5;joy;positive
523;6;anger;negative
523;7;joy;positive
523;8;neutral;neutral
523;9;joy;positive
523;10;joy;positive
523;11;joy;positive
523;12;anger;negative
523;13;neutral;neutral
523;14;sadness;negative
523;15;surprise;positive
523;16;neutral;neutral
523;17;neutral;neutral
523;18;neutral;neutral
523;19;neutral;neutral
523;20;neutral;neutral
523;21;anger;negative
523;22;surprise;positive
523;23;joy;positive
524;0;neutral;neutral
524;1;surprise;positive
524;2;sadness;negative
524;3;neutral;neutral
524;4;neutral;neutral
524;5;neutral;neutral
524;6;neutral;neutral
524;7;neutral;neutral
524;8;neutral;neutral
524;9;surprise;negative
524;10;neutral;neutral
524;11;anger;negative
524;12;neutral;neutral
524;13;sadness;negative
524;14;neutral;neutral
524;15;fear;negative
524;16;surprise;negative
525;0;neutral;neutral
525;1;neutral;neutral
525;2;neutral;neutral
525;3;sadness;negative
525;4;anger;negative
525;5;neutral;neutral
525;6;neutral;neutral
525;7;surprise;positive
525;8;neutral;neutral
526;0;joy;positive
526;1;neutral;neutral
526;2;neutral;neutral
526;3;neutral;neutral
526;4;joy;positive
526;5;joy;positive
526;6;fear;negative
526;7;neutral;neutral
526;8;neutral;neutral
526;9;neutral;neutral
526;10;neutral;neutral
526;11;fear;negative
526;12;joy;positive
526;13;neutral;neutral
526;14;surprise;negative
526;15;neutral;neutral
526;16;anger;negative
526;17;neutral;neutral
526;18;neutral;neutral
526;19;neutral;neutral
526;20;neutral;neutral
527;0;anger;negative
527;1;joy;positive
527;2;surprise;positive
527;3;neutral;neutral
527;4;joy;positive
527;5;disgust;negative
527;6;neutral;neutral
527;7;disgust;negative
528;0;surprise;positive
528;1;neutral;neutral
528;2;neutral;neutral
528;3;surprise;positive
528;4;neutral;neutral
528;5;anger;negative
529;0;anger;negative
529;1;neutral;neutral
529;2;neutral;neutral
529;3;anger;negative
529;4;neutral;neutral
529;5;neutral;neutral
529;6;surprise;positive
529;7;neutral;neutral
529;8;neutral;neutral
529;9;neutral;neutral
530;0;sadness;negative
530;1;surprise;negative
530;2;neutral;neutral
530;3;surprise;negative
530;4;neutral;neutral
530;5;anger;negative
530;6;anger;negative
530;7;anger;negative
530;8;anger;negative
530;9;anger;negative
530;10;anger;negative
530;11;anger;negative
530;12;anger;negative
530;13;neutral;neutral
530;14;surprise;negative
530;15;neutral;neutral
530;16;sadness;negative
530;17;sadness;negative
530;18;neutral;neutral
530;19;neutral;neutral
530;20;neutral;neutral
530;21;neutral;neutral
530;22;surprise;negative
530;23;sadness;negative
531;0;surprise;negative
531;1;surprise;negative
531;2;fear;negative
531;3;sadness;negative
531;4;neutral;neutral
531;5;sadness;negative
531;6;sadness;negative
531;7;neutral;neutral
531;8;neutral;neutral
531;9;neutral;neutral
531;10;anger;negative
531;11;sadness;negative
531;12;neutral;neutral
531;13;neutral;neutral
531;14;anger;negative
531;15;surprise;positive
532;0;neutral;neutral
532;1;neutral;neutral
532;2;neutral;neutral
532;3;neutral;neutral
532;4;surprise;positive
532;5;joy;positive
532;6;neutral;neutral
532;7;anger;negative
532;8;sadness;negative
532;9;sadness;negative
532;10;sadness;negative
532;11;neutral;neutral
532;12;neutral;neutral
532;13;anger;negative
532;14;surprise;positive
532;15;neutral;neutral
533;0;neutral;neutral
533;1;neutral;neutral
533;2;sadness;negative
533;3;neutral;neutral
533;4;joy;positive
533;5;joy;positive
533;6;neutral;neutral
533;7;neutral;neutral
533;8;neutral;neutral
533;9;neutral;neutral
534;0;neutral;neutral
534;1;neutral;neutral
534;2;joy;positive
534;3;surprise;positive
535;0;neutral;neutral
535;1;joy;positive
535;2;anger;negative
535;3;neutral;neutral
536;0;surprise;negative
536;1;neutral;neutral
536;2;neutral;neutral
536;3;neutral;neutral
536;4;sadness;negative
536;5;surprise;negative
536;6;neutral;neutral
536;7;surprise;negative
536;8;surprise;positive
536;9;joy;positive
536;10;neutral;neutral
536;11;neutral;neutral
536;12;neutral;neutral
536;13;surprise;positive
536;14;neutral;neutral
536;15;neutral;neutral
537;0;neutral;neutral
537;1;neutral;neutral
537;2;joy;positive
537;3;anger;negative
537;4;neutral;neutral
538;0;anger;negative
538;1;sadness;negative
538;2;neutral;neutral
538;3;anger;negative
538;4;joy;positive
538;5;joy;positive
538;6;joy;positive
538;7;joy;positive
538;8;joy;positive
538;9;disgust;negative
539;0;neutral;neutral
539;1;neutral;neutral
539;2;surprise;positive
539;3;surprise;positive
539;4;joy;positive
539;5;neutral;neutral
539;6;sadness;negative
540;0;sadness;negative
540;1;surprise;negative
540;2;disgust;negative
540;3;disgust;negative
540;5;sadness;negative
541;0;joy;positive
541;1;joy;positive
541;2;neutral;neutral
541;3;surprise;positive
541;4;sadness;negative
541;5;joy;positive
541;6;neutral;neutral
541;7;joy;positive
541;8;joy;positive
541;9;joy;positive
541;10;joy;positive
541;11;neutral;neutral
541;12;neutral;neutral
541;13;surprise;positive
541;14;joy;positive
541;15;neutral;neutral
541;16;disgust;negative
541;17;neutral;neutral
541;18;neutral;neutral
541;19;joy;positive
542;0;neutral;neutral
542;1;anger;negative
542;2;surprise;positive
542;3;surprise;negative
542;4;joy;positive
542;5;neutral;neutral
542;6;surprise;negative
542;7;surprise;negative
542;8;surprise;positive
543;0;anger;negative
543;1;neutral;neutral
543;2;surprise;positive
544;0;neutral;neutral
544;1;fear;negative
544;2;neutral;neutral
544;3;joy;positive
544;4;neutral;neutral
544;5;surprise;positive
544;6;neutral;neutral
544;7;neutral;neutral
544;8;neutral;neutral
545;0;anger;negative
545;1;sadness;negative
545;2;surprise;negative
545;3;sadness;negative
545;4;neutral;neutral
545;5;joy;positive
545;6;surprise;negative
545;7;neutral;neutral
545;8;neutral;neutral
545;9;neutral;neutral
545;10;surprise;negative
545;11;anger;negative
545;12;neutral;neutral
545;13;neutral;neutral
546;0;neutral;neutral
546;1;neutral;neutral
546;2;neutral;neutral
546;3;neutral;neutral
546;4;neutral;neutral
546;5;neutral;neutral
546;6;neutral;neutral
546;7;neutral;neutral
546;8;anger;negative
546;9;anger;negative
546;10;neutral;neutral
546;11;neutral;neutral
546;12;anger;negative
546;13;joy;positive
546;14;sadness;negative
546;15;surprise;positive
546;16;neutral;neutral
546;17;neutral;neutral
546;18;disgust;negative
547;0;surprise;positive
547;1;neutral;neutral
547;2;joy;positive
548;0;joy;positive
548;1;neutral;neutral
548;2;joy;positive
548;3;joy;positive
548;4;joy;positive
548;5;anger;negative
548;6;neutral;neutral
548;7;neutral;neutral
548;10;anger;negative
549;0;joy;positive
549;1;neutral;neutral
549;2;sadness;negative
549;3;neutral;neutral
549;4;neutral;neutral
549;5;neutral;neutral
549;6;surprise;positive
549;7;sadness;negative
549;8;neutral;neutral
549;9;joy;positive
550;0;neutral;neutral
551;0;neutral;neutral
551;1;joy;positive
551;2;neutral;neutral
551;3;joy;positive
551;4;neutral;neutral
551;5;joy;positive
551;6;neutral;neutral
551;7;neutral;neutral
551;8;neutral;neutral
551;9;neutral;neutral
552;0;disgust;negative
552;1;neutral;neutral
552;2;neutral;neutral
552;3;neutral;neutral
552;4;neutral;neutral
553;0;neutral;neutral
553;1;neutral;neutral
553;2;neutral;neutral
553;3;neutral;neutral
553;4;neutral;neutral
553;5;neutral;neutral
553;6;joy;positive
553;7;joy;positive
553;8;joy;positive
553;9;surprise;positive
553;10;surprise;positive
553;11;neutral;neutral
553;12;neutral;neutral
553;13;neutral;neutral
553;14;neutral;neutral
553;15;neutral;neutral
553;16;neutral;neutral
553;17;joy;positive
553;18;neutral;neutral
553;19;sadness;negative
553;20;anger;negative
554;0;anger;negative
554;1;anger;negative
554;2;neutral;neutral
554;3;neutral;neutral
554;4;neutral;neutral
554;5;neutral;neutral
554;6;neutral;neutral
554;7;surprise;negative
554;8;neutral;neutral
554;9;disgust;negative
554;10;sadness;negative
554;11;disgust;negative
554;12;disgust;negative
555;0;sadness;negative
555;1;joy;positive
555;2;anger;negative
555;3;anger;negative
555;4;anger;negative
556;0;neutral;neutral
556;1;neutral;neutral
556;2;sadness;negative
556;3;neutral;neutral
556;4;anger;negative
556;5;neutral;neutral
556;6;surprise;positive
557;0;neutral;neutral
557;1;neutral;neutral
557;2;neutral;neutral
557;3;neutral;neutral
557;4;fear;negative
557;5;joy;positive
557;6;joy;positive
557;7;anger;negative
558;0;joy;positive
558;1;neutral;neutral
558;2;joy;positive
558;3;surprise;positive
558;4;fear;negative
558;5;neutral;neutral
558;6;anger;negative
558;8;sadness;negative
559;0;neutral;neutral
559;1;neutral;neutral
559;2;surprise;negative
559;3;surprise;negative
559;4;neutral;neutral
559;5;neutral;neutral
559;6;neutral;neutral
559;7;neutral;neutral
560;0;joy;positive
560;1;joy;positive
560;2;joy;positive
560;3;joy;positive
560;4;joy;positive
560;5;joy;positive
560;6;joy;positive
560;7;joy;positive
561;0;neutral;neutral
561;1;joy;positive
561;2;neutral;neutral
561;3;surprise;negative
561;4;surprise;negative
561;5;anger;negative
561;6;neutral;neutral
561;7;disgust;negative
561;8;neutral;neutral
561;9;disgust;negative
561;10;neutral;neutral
561;11;disgust;negative
561;12;neutral;neutral
561;13;surprise;negative
561;14;surprise;negative
561;15;disgust;negative
561;16;neutral;neutral
561;17;surprise;positive
561;18;neutral;neutral
562;0;joy;positive
562;1;joy;positive
562;2;neutral;neutral
562;3;joy;positive
562;4;neutral;neutral
562;5;neutral;neutral
562;6;neutral;neutral
562;7;joy;positive
562;8;neutral;neutral
562;9;joy;positive
562;10;joy;positive
562;11;neutral;neutral
563;0;neutral;neutral
563;1;neutral;neutral
563;2;neutral;neutral
563;3;neutral;neutral
563;4;surprise;positive
563;5;surprise;positive
563;6;neutral;neutral
563;7;joy;positive
563;8;joy;positive
564;0;joy;positive
564;1;surprise;positive
564;2;joy;positive
564;3;joy;positive
564;4;neutral;neutral
564;5;neutral;neutral
564;6;fear;negative
564;7;neutral;neutral
564;8;neutral;neutral
564;9;sadness;negative
564;10;surprise;positive
565;0;neutral;neutral
565;1;neutral;neutral
565;2;neutral;neutral
565;3;neutral;neutral
565;4;joy;positive
566;0;surprise;negative
566;1;joy;positive
567;0;sadness;negative
568;0;disgust;negative
568;1;neutral;neutral
568;2;neutral;neutral
568;3;neutral;neutral
568;4;sadness;negative
568;5;disgust;negative
568;6;surprise;positive
568;7;neutral;neutral
568;8;surprise;negative
568;9;surprise;negative
568;10;anger;negative
568;11;anger;negative
569;0;fear;negative
569;1;neutral;neutral
569;2;neutral;neutral
569;3;surprise;negative
570;0;anger;negative
570;1;neutral;neutral
570;2;joy;positive
570;3;neutral;neutral
571;0;neutral;neutral
571;1;fear;negative
571;2;anger;negative
571;3;neutral;neutral
571;4;neutral;neutral
571;5;neutral;neutral
571;6;neutral;neutral
571;7;neutral;neutral
571;8;neutral;neutral
571;9;neutral;neutral
571;10;joy;positive
571;11;disgust;negative
571;12;neutral;neutral
571;13;anger;negative
571;14;surprise;positive
571;15;anger;negative
572;0;sadness;negative
572;1;disgust;negative
572;2;surprise;negative
572;3;surprise;negative
572;6;anger;negative
572;7;anger;negative
572;8;anger;negative
572;9;fear;negative
572;10;anger;negative
572;11;neutral;neutral
572;12;anger;negative
572;13;neutral;neutral
572;14;neutral;neutral
572;15;neutral;neutral
572;16;neutral;neutral
572;17;fear;negative
572;18;neutral;neutral
572;19;anger;negative
572;20;anger;negative
573;0;neutral;neutral
573;1;joy;positive
573;2;neutral;neutral
573;3;joy;positive
573;4;neutral;neutral
573;5;joy;positive
573;6;joy;positive
573;7;joy;positive
573;8;anger;negative
573;9;joy;positive
573;10;anger;negative
574;0;neutral;neutral
574;1;neutral;neutral
574;2;surprise;negative
574;3;neutral;neutral
574;4;surprise;negative
574;5;surprise;negative
574;6;neutral;neutral
574;7;surprise;negative
574;8;joy;positive
574;9;surprise;negative
574;10;neutral;neutral
574;11;surprise;negative
574;12;neutral;neutral
574;13;surprise;negative
574;14;fear;negative
574;15;fear;negative
574;16;surprise;negative
574;17;joy;positive
574;18;disgust;negative
574;19;sadness;negative
575;0;neutral;neutral
575;1;neutral;neutral
575;2;neutral;neutral
575;3;neutral;neutral
576;0;fear;negative
576;1;neutral;neutral
576;2;surprise;negative
576;3;neutral;neutral
576;4;neutral;neutral
576;5;neutral;neutral
576;6;neutral;neutral
576;7;joy;positive
576;8;neutral;neutral
576;9;neutral;neutral
576;10;anger;negative
577;0;neutral;neutral
577;1;neutral;neutral
577;2;neutral;neutral
577;3;neutral;neutral
577;4;neutral;neutral
577;5;joy;positive
577;6;neutral;neutral
577;7;joy;positive
578;0;neutral;neutral
578;1;surprise;negative
578;2;neutral;neutral
578;3;surprise;positive
578;4;surprise;negative
578;5;surprise;positive
578;6;surprise;negative
578;7;neutral;neutral
578;8;surprise;negative
578;9;joy;positive
579;0;surprise;positive
579;1;joy;positive
580;0;neutral;neutral
580;1;neutral;neutral
581;0;neutral;neutral
582;0;neutral;neutral
583;0;neutral;neutral
583;1;anger;negative
583;2;neutral;neutral
583;3;neutral;neutral
583;4;surprise;negative
583;5;surprise;negative
583;6;fear;negative
583;7;surprise;negative
583;8;neutral;neutral
583;9;neutral;neutral
584;0;joy;positive
584;1;neutral;neutral
584;2;joy;positive
584;3;neutral;neutral
584;4;neutral;neutral
584;5;neutral;neutral
584;6;surprise;negative
584;7;joy;positive
584;8;surprise;positive
584;9;fear;negative
585;0;sadness;negative
585;1;sadness;negative
585;2;sadness;negative
585;3;sadness;negative
585;4;sadness;negative
585;5;neutral;neutral
585;6;sadness;negative
585;7;surprise;positive
585;8;neutral;neutral
585;9;joy;positive
585;10;sadness;negative
585;11;surprise;negative
585;12;sadness;negative
586;0;neutral;neutral
587;0;surprise;positive
587;1;joy;positive
587;2;surprise;positive
587;3;joy;positive
587;4;surprise;positive
587;5;joy;positive
588;0;anger;negative
588;1;sadness;negative
588;2;neutral;neutral
588;3;neutral;neutral
588;4;neutral;neutral
588;5;anger;negative
588;6;neutral;neutral
589;0;neutral;neutral
589;1;surprise;positive
589;2;surprise;positive
589;3;neutral;neutral
589;4;joy;positive
589;5;sadness;negative
589;6;neutral;neutral
589;7;anger;negative
589;8;joy;positive
589;9;joy;positive
589;10;sadness;negative
590;0;joy;positive
590;1;joy;positive
590;2;surprise;negative
590;3;surprise;negative
590;4;joy;positive
590;5;sadness;negative
590;6;neutral;neutral
590;7;fear;negative
590;8;sadness;negative
590;9;surprise;positive
590;10;neutral;neutral
590;11;anger;negative
590;12;neutral;neutral
590;13;neutral;neutral
590;14;neutral;neutral
590;15;surprise;negative
590;16;neutral;neutral
590;17;neutral;neutral
591;0;neutral;neutral
591;1;neutral;neutral
591;2;neutral;neutral
591;3;neutral;neutral
592;0;neutral;neutral
592;1;disgust;negative
592;2;surprise;negative
592;3;anger;negative
592;4;neutral;neutral
592;5;neutral;neutral
592;6;neutral;neutral
592;7;neutral;neutral
592;8;neutral;neutral
592;9;anger;negative
592;10;anger;negative
592;11;neutral;neutral
592;12;anger;negative
592;13;anger;negative
593;0;neutral;neutral
593;1;neutral;neutral
593;2;joy;positive
593;3;sadness;negative
593;4;sadness;negative
593;5;anger;negative
593;6;sadness;negative
593;7;sadness;negative
593;8;sadness;negative
593;9;surprise;negative
593;10;disgust;negative
594;0;sadness;negative
594;1;sadness;negative
594;2;sadness;negative
594;3;sadness;negative
594;4;neutral;neutral
594;5;sadness;negative
594;6;sadness;negative
594;7;sadness;negative
594;8;joy;positive
594;9;neutral;neutral
594;10;joy;positive
595;0;anger;negative
595;1;neutral;neutral
595;2;anger;negative
595;3;anger;negative
595;4;sadness;negative
595;5;anger;negative
595;6;fear;negative
596;0;anger;negative
596;1;neutral;neutral
596;2;neutral;neutral
596;3;neutral;neutral
596;4;neutral;neutral
596;5;sadness;negative
596;6;anger;negative
596;7;neutral;neutral
596;8;anger;negative
596;9;neutral;neutral
596;10;anger;negative
596;11;fear;negative
596;12;neutral;neutral
596;13;neutral;neutral
596;14;neutral;neutral
596;15;anger;negative
596;16;anger;negative
596;17;neutral;neutral
596;18;neutral;neutral
596;19;anger;negative
596;20;anger;negative
596;21;anger;negative
597;0;joy;positive
597;1;joy;positive
597;2;surprise;negative
597;3;surprise;positive
597;4;neutral;neutral
597;5;neutral;neutral
597;6;joy;positive
597;7;neutral;neutral
597;8;joy;positive
597;9;neutral;neutral
597;10;neutral;neutral
597;11;neutral;neutral
598;0;joy;positive
598;1;joy;positive
598;2;anger;negative
598;3;neutral;neutral
598;4;neutral;neutral
599;0;surprise;positive
599;1;neutral;neutral
599;2;anger;negative
599;3;neutral;neutral
599;4;anger;negative
599;5;anger;negative
599;6;joy;positive
599;7;joy;positive
599;8;neutral;neutral
599;9;joy;positive
599;10;anger;negative
599;11;neutral;neutral
599;12;neutral;neutral
599;13;neutral;neutral
599;14;surprise;positive
599;15;joy;positive
599;16;neutral;neutral
599;17;neutral;neutral
600;0;neutral;neutral
600;1;joy;positive
601;0;surprise;positive
601;1;neutral;neutral
601;2;joy;positive
601;3;joy;positive
601;4;joy;positive
601;5;joy;positive
602;0;joy;positive
602;1;joy;positive
602;2;joy;positive
602;3;joy;positive
602;4;surprise;positive
602;5;neutral;neutral
603;0;neutral;neutral
603;1;neutral;neutral
603;2;joy;positive
603;3;joy;positive
603;4;surprise;positive
603;5;neutral;neutral
603;6;neutral;neutral
603;7;joy;positive
603;8;neutral;neutral
603;9;surprise;positive
603;10;joy;positive
603;11;neutral;neutral
603;12;neutral;neutral
603;13;neutral;neutral
604;0;joy;positive
604;1;joy;positive
604;2;surprise;positive
604;3;neutral;neutral
604;4;surprise;positive
604;5;neutral;neutral
604;6;neutral;neutral
604;7;neutral;neutral
604;8;joy;positive
604;9;neutral;neutral
604;10;fear;negative
604;11;neutral;neutral
604;12;neutral;neutral
604;13;neutral;neutral
605;0;neutral;neutral
605;1;anger;negative
605;2;neutral;neutral
605;3;joy;positive
605;4;joy;positive
605;5;surprise;positive
605;6;fear;negative
605;7;neutral;neutral
605;8;neutral;neutral
606;0;surprise;positive
606;1;surprise;positive
606;2;neutral;neutral
606;3;surprise;positive
606;4;joy;positive
606;5;surprise;positive
606;6;neutral;neutral
606;7;neutral;neutral
606;8;neutral;neutral
606;9;neutral;neutral
606;10;neutral;neutral
606;11;surprise;negative
607;0;disgust;negative
607;1;disgust;negative
607;2;anger;negative
607;3;neutral;neutral
607;4;neutral;neutral
607;5;surprise;positive
607;6;surprise;positive
607;7;joy;positive
607;8;surprise;negative
607;9;neutral;neutral
607;10;neutral;neutral
607;11;neutral;neutral
607;12;joy;positive
607;13;joy;positive
607;14;neutral;neutral
607;15;neutral;neutral
608;0;surprise;positive
608;1;neutral;neutral
608;2;neutral;neutral
608;3;neutral;neutral
608;4;neutral;neutral
608;5;fear;negative
608;6;joy;positive
608;7;joy;positive
608;8;neutral;neutral
608;9;neutral;neutral
609;0;neutral;neutral
610;0;joy;positive
610;1;joy;positive
610;2;neutral;neutral
610;3;surprise;positive
610;4;joy;positive
610;5;surprise;positive
610;6;joy;positive
610;7;joy;positive
611;0;neutral;neutral
611;1;neutral;neutral
611;2;neutral;neutral
611;3;neutral;neutral
611;4;neutral;neutral
611;5;neutral;neutral
611;6;neutral;neutral
611;7;surprise;negative
611;8;neutral;neutral
611;9;neutral;neutral
611;10;joy;positive
611;11;neutral;neutral
611;12;neutral;neutral
611;13;neutral;neutral
611;14;neutral;neutral
612;0;joy;positive
612;1;fear;negative
612;2;neutral;neutral
612;3;neutral;neutral
612;4;surprise;negative
612;5;fear;negative
612;6;anger;negative
612;7;neutral;neutral
612;8;neutral;neutral
612;9;neutral;neutral
613;0;neutral;neutral
613;1;neutral;neutral
613;2;neutral;neutral
613;3;neutral;neutral
613;4;neutral;neutral
613;5;neutral;neutral
613;6;neutral;neutral
613;7;neutral;neutral
613;8;surprise;positive
613;9;anger;negative
613;10;anger;negative
614;0;neutral;neutral
614;1;joy;positive
614;2;joy;positive
614;3;neutral;neutral
614;4;neutral;neutral
614;5;neutral;neutral
614;6;disgust;negative
614;7;neutral;neutral
614;8;joy;positive
614;9;neutral;neutral
614;10;joy;positive
614;11;neutral;neutral
614;12;neutral;neutral
614;13;joy;positive
614;14;joy;positive
614;15;neutral;neutral
614;16;joy;positive
614;17;joy;positive
614;18;joy;positive
614;19;sadness;negative
614;20;joy;positive
615;0;neutral;neutral
615;1;neutral;neutral
615;2;disgust;negative
615;3;anger;negative
615;4;disgust;negative
615;5;anger;negative
615;6;surprise;negative
615;7;anger;negative
615;8;anger;negative
615;9;anger;negative
615;10;anger;negative
615;11;anger;negative
615;12;disgust;negative
615;13;anger;negative
615;14;anger;negative
615;15;neutral;neutral
615;16;neutral;neutral
615;17;neutral;neutral
615;18;anger;negative
615;19;neutral;neutral
615;20;joy;positive
615;21;neutral;neutral
615;22;anger;negative
616;0;sadness;negative
616;1;neutral;neutral
616;2;sadness;negative
616;3;neutral;neutral
616;4;neutral;neutral
617;0;neutral;neutral
617;1;neutral;neutral
617;2;neutral;neutral
617;3;disgust;negative
617;4;neutral;neutral
617;5;neutral;neutral
617;6;anger;negative
617;7;anger;negative
617;8;neutral;neutral
617;9;neutral;neutral
617;10;neutral;neutral
618;0;joy;positive
618;1;joy;positive
619;0;neutral;neutral
619;1;neutral;neutral
619;2;neutral;neutral
619;3;neutral;neutral
619;4;neutral;neutral
619;5;neutral;neutral
619;6;neutral;neutral
619;7;sadness;negative
619;8;disgust;negative
620;0;neutral;neutral
621;0;neutral;neutral
621;1;neutral;neutral
621;2;neutral;neutral
621;3;anger;negative
621;4;anger;negative
621;5;neutral;neutral
621;6;neutral;neutral
621;7;surprise;positive
622;0;neutral;neutral
622;1;neutral;neutral
622;2;surprise;positive
622;3;neutral;neutral
622;4;sadness;negative
622;5;neutral;neutral
622;6;neutral;neutral
622;7;neutral;neutral
622;8;neutral;neutral
622;9;neutral;neutral
622;10;surprise;negative
622;11;neutral;neutral
622;12;neutral;neutral
622;13;joy;positive
622;14;neutral;neutral
623;0;disgust;negative
623;1;fear;negative
623;2;anger;negative
623;3;anger;negative
623;4;joy;positive
623;5;joy;positive
623;6;neutral;neutral
623;7;joy;positive
623;8;joy;positive
623;9;joy;positive
623;10;joy;positive
623;11;surprise;positive
623;12;joy;positive
623;13;joy;positive
623;14;neutral;neutral
623;15;surprise;negative
623;16;surprise;positive
623;17;joy;positive
623;18;joy;positive
624;0;surprise;negative
625;0;neutral;neutral
625;1;neutral;neutral
625;2;neutral;neutral
625;3;neutral;neutral
625;4;joy;positive
625;5;neutral;neutral
625;6;neutral;neutral
625;7;neutral;neutral
625;8;neutral;neutral
625;9;neutral;neutral
625;10;neutral;neutral
625;11;anger;negative
625;12;neutral;neutral
625;13;anger;negative
625;14;neutral;neutral
625;15;neutral;neutral
625;16;neutral;neutral
625;17;neutral;neutral
625;18;neutral;neutral
625;19;neutral;neutral
626;0;neutral;neutral
626;1;neutral;neutral
626;2;neutral;neutral
626;3;joy;positive
626;4;anger;negative
626;5;neutral;neutral
626;6;neutral;neutral
626;7;surprise;positive
626;8;surprise;positive
626;9;neutral;neutral
626;10;neutral;neutral
626;11;neutral;neutral
626;12;surprise;positive
626;13;neutral;neutral
627;0;neutral;neutral
628;0;surprise;positive
628;1;neutral;neutral
628;2;surprise;positive
628;3;neutral;neutral
628;4;disgust;negative
628;5;neutral;neutral
628;6;neutral;neutral
628;7;surprise;negative
628;8;surprise;negative
628;9;neutral;neutral
628;10;neutral;neutral
628;11;neutral;neutral
628;12;neutral;neutral
628;13;joy;positive
629;0;neutral;neutral
629;1;joy;positive
629;2;joy;positive
629;3;joy;positive
629;4;joy;positive
629;5;joy;positive
629;6;joy;positive
629;7;neutral;neutral
629;8;joy;positive
629;9;neutral;neutral
629;10;neutral;neutral
629;11;neutral;neutral
629;12;neutral;neutral
629;13;neutral;neutral
629;14;neutral;neutral
629;15;neutral;neutral
629;16;surprise;negative
629;17;neutral;neutral
630;0;joy;positive
630;1;joy;positive
630;2;disgust;negative
630;3;surprise;negative
630;4;neutral;neutral
630;5;joy;positive
630;6;joy;positive
630;7;neutral;neutral
630;8;neutral;neutral
630;9;surprise;negative
630;10;neutral;neutral
630;11;neutral;neutral
630;12;neutral;neutral
630;13;neutral;neutral
630;14;neutral;neutral
631;0;surprise;positive
632;0;surprise;negative
632;1;fear;negative
632;2;surprise;negative
632;3;anger;negative
632;4;anger;negative
632;5;anger;negative
632;6;disgust;negative
632;7;disgust;negative
632;8;surprise;negative
632;9;neutral;neutral
632;10;sadness;negative
632;11;sadness;negative
632;12;neutral;neutral
632;13;neutral;neutral
632;14;neutral;neutral
632;15;neutral;neutral
632;16;sadness;negative
632;17;sadness;negative
633;0;neutral;neutral
633;1;joy;positive
633;2;surprise;positive
633;3;joy;positive
633;4;joy;positive
633;5;joy;positive
633;6;neutral;neutral
633;7;fear;negative
633;8;neutral;neutral
633;9;anger;negative
634;0;anger;negative
634;1;neutral;neutral
634;2;anger;negative
634;3;anger;negative
634;4;neutral;neutral
634;5;sadness;negative
634;6;neutral;neutral
634;7;anger;negative
634;8;neutral;neutral
635;0;surprise;negative
635;1;neutral;neutral
635;2;surprise;negative
635;3;neutral;neutral
635;4;surprise;positive
635;5;neutral;neutral
635;6;neutral;neutral
635;7;neutral;neutral
635;8;neutral;neutral
635;9;neutral;neutral
636;0;joy;positive
636;1;neutral;neutral
636;2;joy;positive
636;3;neutral;neutral
636;4;neutral;neutral
636;5;joy;positive
636;6;neutral;neutral
637;0;joy;positive
637;1;anger;negative
637;2;anger;negative
637;3;anger;negative
637;4;neutral;neutral
637;5;disgust;negative
637;6;anger;negative
637;7;neutral;neutral
637;8;anger;negative
637;9;neutral;neutral
637;10;neutral;neutral
637;11;neutral;neutral
638;0;neutral;neutral
638;1;neutral;neutral
638;2;surprise;positive
638;3;joy;positive
638;4;sadness;negative
638;5;neutral;neutral
638;6;neutral;neutral
638;7;sadness;negative
638;8;joy;positive
638;9;neutral;neutral
638;10;neutral;neutral
638;11;neutral;neutral
638;12;neutral;neutral
639;0;neutral;neutral
639;1;joy;positive
639;2;neutral;neutral
639;3;neutral;neutral
639;4;neutral;neutral
639;5;neutral;neutral
639;6;neutral;neutral
639;7;neutral;neutral
639;8;neutral;neutral
639;9;surprise;positive
639;10;surprise;negative
640;0;joy;positive
640;1;joy;positive
640;2;neutral;neutral
640;3;surprise;positive
640;4;neutral;neutral
640;5;joy;positive
640;6;neutral;neutral
640;7;neutral;neutral
640;8;joy;positive
640;9;joy;positive
